timestamp,price
2018-01-27 17,11398.174177008887
2018-01-27 18,11292.554119672053
2018-01-27 19,11360.94928295516
2018-01-27 20,11308.511444489466
2018-01-27 21,11290.436827826925
2018-01-27 22,11311.292928263107
2018-01-27 23,11396.256089794044
2018-01-28 00,11556.020887059289
2018-01-28 01,11617.733849298456
2018-01-28 02,11608.991408488258
2018-01-28 03,11548.088837205314
2018-01-28 04,11500.109419684635
2018-01-28 05,11427.653194754766
2018-01-28 06,11395.702429571544
2018-01-28 07,11412.789712350244
2018-01-28 08,11293.459305046372
2018-01-28 09,11351.175986111144
2018-01-28 10,11393.054374291421
2018-01-28 11,11378.23448744966
2018-01-28 12,11401.756842725072
2018-01-28 13,11410.256118492904
2018-01-28 14,11377.05128892184
2018-01-28 15,11428.400896977319
2018-01-28 16,11475.061808236387
2018-01-28 17,11518.797118222856
2018-01-28 18,11522.593101749246
2018-01-28 19,11537.826032363184
2018-01-28 20,11369.990398253927
2018-01-28 21,11240.517745511224
2018-01-28 22,11267.55863189133
2018-01-28 23,11279.464241605298
2018-01-29 00,11242.302704292773
2018-01-29 01,11106.748901552946
2018-01-29 02,11059.982028582823
2018-01-29 03,11067.491820057878
2018-01-29 04,11061.960395735216
2018-01-29 05,11078.819583520704
2018-01-29 06,10950.982595073438
2018-01-29 07,10907.875050311739
2018-01-29 08,10946.792047662386
2018-01-29 09,11088.41706419228
2018-01-29 10,11039.214851026178
2018-01-29 11,11064.86236195791
2018-01-29 12,11123.009578286432
2018-01-29 13,11155.31158625704
2018-01-29 14,11151.821753886708
2018-01-29 15,11132.265224145265
2018-01-29 16,11149.64189558441
2018-01-29 17,11087.53323589271
2018-01-29 18,11098.421493228674
2018-01-29 19,11130.05310750325
2018-01-29 20,11005.190267763708
2018-01-29 21,10926.69749262086
2018-01-29 22,10874.27804326276
2018-01-29 23,10964.05698323098
2018-01-30 00,10950.790950369223
2018-01-30 01,10951.826082190093
2018-01-30 02,10920.353341787451
2018-01-30 03,10983.038323898725
2018-01-30 04,10893.39193033024
2018-01-30 05,10835.454778492925
2018-01-30 06,10874.339720008284
2018-01-30 07,10911.495331492662
2018-01-30 08,10591.385194692684
2018-01-30 09,10502.280216822583
2018-01-30 10,10340.915528520456
2018-01-30 11,10366.381533013406
2018-01-30 12,10344.881500061161
2018-01-30 13,9963.463870886038
2018-01-30 14,10058.765387676109
2018-01-30 15,10068.030693767789
2018-01-30 16,10067.048779300045
2018-01-30 17,10165.755823343805
2018-01-30 18,9982.163955877188
2018-01-30 19,9835.06336897726
2018-01-30 20,9710.1249049306
2018-01-30 21,9863.137881691444
2018-01-30 22,9906.945544800992
2018-01-30 23,9798.000715698627
2018-01-31 00,9792.053740261712
2018-01-31 01,9956.028121477599
2018-01-31 02,10076.783604308588
2018-01-31 03,10139.260604321295
2018-01-31 04,10031.75396383202
2018-01-31 05,10097.890466109644
2018-01-31 06,10155.01323955347
2018-01-31 07,10233.927160039477
2018-01-31 08,10162.475531809961
2018-01-31 09,9976.167614794558
2018-01-31 10,9923.659677293776
2018-01-31 11,9872.925091782337
2018-01-31 12,9983.484235880791
2018-01-31 13,9989.177750801371
2018-01-31 14,9949.162190813955
2018-01-31 15,9994.59616672937
2018-01-31 16,9959.717269617331
2018-01-31 17,9987.564605932643
2018-01-31 18,10027.9571235056
2018-01-31 19,10118.255650613217
2018-01-31 20,10100.874230588248
2018-01-31 21,10101.18596932986
2018-01-31 22,9979.972188320702
2018-01-31 23,9963.167572728176
2018-02-01 03,9848.486668840815
2018-02-01 04,9716.654165087806
2018-02-01 05,9484.041814860622
2018-02-01 06,9519.738754551965
2018-02-01 07,9345.181837009764
2018-02-01 08,9216.432147725083
2018-02-01 09,9319.402576667988
2018-02-01 10,9278.92764733924
2018-02-01 11,9026.288992526112
2018-02-01 12,8960.724519074889
2018-02-01 13,8984.440089217796
2018-02-01 14,8786.24524519374
2018-02-01 15,8762.477728457745
2018-02-01 16,9106.682983637638
2018-02-01 17,8998.522450343673
2018-02-01 18,9016.798279745668
2018-02-01 19,8801.088672008711
2018-02-01 20,8653.660316624695
2018-02-01 21,8670.762721840461
2018-02-01 22,8795.94679553099
2018-02-01 23,8618.265828873095
2018-02-02 00,8559.731358490082
2018-02-02 01,8434.514873181264
2018-02-02 02,8516.490715909464
2018-02-02 03,8331.237889941367
2018-02-02 04,8264.524336288529
2018-02-02 05,8157.4784411063
2018-02-02 06,8019.852310647024
2018-02-02 07,7798.936085478877
2018-02-02 08,8489.623930439759
2018-02-02 09,8664.900124218397
2018-02-02 10,8757.319474525655
2018-02-02 11,8965.82282316584
2018-02-02 12,8796.099785959015
2018-02-02 13,8621.642436612567
2018-02-02 14,8532.342346587619
2018-02-02 15,8629.051364378414
2018-02-02 16,8552.792425438362
2018-02-02 17,8684.48987782285
2018-02-02 18,8789.122800424138
2018-02-02 19,8747.981463139427
2018-02-02 20,8587.952050201304
2018-02-02 21,8589.59611132311
2018-02-02 22,8267.77886109567
2018-02-02 23,8314.767591717227
2018-02-03 00,8341.568022425225
2018-02-03 01,8494.847923229678
2018-02-03 02,8620.089817561366
2018-02-03 03,8716.034050375489
2018-02-03 04,8877.365269901204
2018-02-03 05,8786.060922023291
2018-02-03 06,8886.61966121583
2018-02-03 07,8989.29450230727
2018-02-03 08,9111.491327683387
2018-02-03 09,9325.754132929207
2018-02-03 10,9363.163270846015
2018-02-03 11,9190.068529049897
2018-02-03 12,9290.81321132584
2018-02-03 13,9256.50912409206
2018-02-03 14,9350.361189387475
2018-02-03 15,9379.477382669764
2018-02-03 16,9213.559737260864
2018-02-03 17,9119.409717275246
2018-02-03 18,9121.470683837837
2018-02-03 19,9140.3473797802
2018-02-03 20,9074.504208433304
2018-02-03 21,9024.295347702751
2018-02-03 22,9151.861235793463
2018-02-03 23,9108.358975772395
2018-02-04 00,9169.023863882945
2018-02-04 01,9302.160476312072
2018-02-04 02,9199.180680853808
2018-02-04 03,9109.61272164342
2018-02-04 04,8878.968984407185
2018-02-04 05,8778.324873085834
2018-02-04 06,8861.005254322934
2018-02-04 07,8592.471093638844
2018-02-04 08,8720.318203999122
2018-02-04 09,8780.96572251009
2018-02-04 10,8479.777406663043
2018-02-04 11,8379.892486854513
2018-02-04 12,8484.19311684042
2018-02-04 13,8390.10709518379
2018-02-04 14,8228.185003714376
2018-02-04 15,8009.895749342862
2018-02-04 16,8138.414371767642
2018-02-04 17,8266.918893606946
2018-02-04 18,8290.839547892936
2018-02-04 19,8260.101275572122
2018-02-04 20,8042.8197840038665
2018-02-04 21,7991.487641867101
2018-02-04 22,8143.6304958855535
2018-02-04 23,8136.8499158394225
2018-02-05 00,8281.982777993346
2018-02-05 01,8204.360710903158
2018-02-05 02,7994.899067581401
2018-02-05 03,7879.022259413725
2018-02-05 04,7923.408394103918
2018-02-05 05,7807.177825296549
2018-02-05 06,7635.908374712984
2018-02-05 07,7645.234286649131
2018-02-05 08,7663.081688599734
2018-02-05 09,7426.534881184536
2018-02-05 10,7299.324834547921
2018-02-05 11,7358.866377563982
2018-02-05 12,7186.634715260867
2018-02-05 13,6968.732744792874
2018-02-05 14,6721.666868134528
2018-02-05 15,7000.344243728504
2018-02-05 16,7133.199475413822
2018-02-05 17,7049.158546798718
2018-02-05 18,6831.336242092411
2018-02-05 19,6994.356585259022
2018-02-05 20,6660.6730100406085
2018-02-05 21,6472.04312776847
2018-02-05 22,6254.682124988566
2018-02-05 23,6142.614925482862
2018-02-06 00,6260.454217464433
2018-02-06 01,6182.879389180008
2018-02-06 02,6073.057372532446
2018-02-06 03,6073.6982973675695
2018-02-06 04,6510.014670100973
2018-02-06 05,6545.9314569154385
2018-02-06 06,6304.828301343493
2018-02-06 07,6553.884339927487
2018-02-06 08,6911.352295566503
2018-02-06 09,7068.164607687263
2018-02-06 10,7252.1810079702655
2018-02-06 11,7129.111790426798
2018-02-06 12,6922.245499153036
2018-02-06 13,7093.199670164458
2018-02-06 14,7359.288521377819
2018-02-06 15,7632.316396663638
2018-02-06 16,7753.758816503334
2018-02-06 17,7608.391582313544
2018-02-06 18,7729.566140505493
2018-02-06 19,7604.918386003172
2018-02-06 20,7650.974274198484
2018-02-06 21,7523.918175362415
2018-02-06 22,7313.219485977415
2018-02-06 23,7383.965034065169
2018-02-07 00,7461.962706325333
2018-02-07 01,7381.042846933069
2018-02-07 02,7556.379361129978
2018-02-07 03,7710.60232742451
2018-02-07 04,7894.54576294833
2018-02-07 05,8109.587699263231
2018-02-07 06,8233.924781362577
2018-02-07 07,8269.662558202279
2018-02-07 08,8494.685614195734
2018-02-07 09,8270.732944487949
2018-02-07 10,8220.483933405438
2018-02-07 11,8094.64151045693
2018-02-07 12,8228.140383359429
2018-02-07 13,8338.357017121896
2018-02-07 14,8178.377629917602
2018-02-07 15,8109.0129314620035
2018-02-07 16,8146.788020563945
2018-02-07 17,7917.913286861672
2018-02-07 18,7664.116328989789
2018-02-07 19,7723.131281715802
2018-02-07 20,7765.24983532434
2018-02-07 21,8018.495037140666
2018-02-07 22,8001.295033964948
2018-02-07 23,8141.252190165288
2018-02-08 00,8096.237215864301
2018-02-08 01,7962.1026189327
2018-02-08 02,8143.903671307934
2018-02-08 03,8267.003313763675
2018-02-08 04,8221.45664232411
2018-02-08 05,8467.696361042013
2018-02-08 06,8486.93110030899
2018-02-08 07,8489.771648599588
2018-02-08 08,8509.79273864404
2018-02-08 09,8415.094930193944
2018-02-08 10,8337.719390647015
2018-02-08 11,8230.493307458999
2018-02-08 12,8199.16749774698
2018-02-08 13,8139.356216875956
2018-02-08 14,8319.683073432545
2018-02-08 15,8354.026493331516
2018-02-08 16,8220.329741386151
2018-02-08 17,8199.756447613157
2018-02-08 18,8199.215234475221
2018-02-08 19,8011.432744502071
2018-02-08 20,7880.238507811983
2018-02-08 21,7992.008139592727
2018-02-08 22,8006.15744691305
2018-02-08 23,7914.805549568165
2018-02-09 00,7836.6896265389905
2018-02-09 01,7912.316448640459
2018-02-09 02,7999.888871606762
2018-02-09 03,7958.614023399315
2018-02-09 04,8206.264492664206
2018-02-09 05,8226.690152877929
2018-02-09 06,8270.421182235594
2018-02-09 07,8212.02144956214
2018-02-09 08,8239.612968044361
2018-02-09 09,8361.412044374774
2018-02-09 10,8355.337198932306
2018-02-09 11,8349.295457623917
2018-02-09 12,8542.505978779607
2018-02-09 13,8626.568498951954
2018-02-09 14,8658.763155458004
2018-02-09 15,8612.343372764495
2018-02-09 16,8536.65750337689
2018-02-09 17,8518.113322509815
2018-02-09 18,8636.390694859423
2018-02-09 19,8787.819408520587
2018-02-09 20,8868.167935260743
2018-02-09 21,8871.525400851317
2018-02-09 22,8947.862870729932
2018-02-09 23,8835.601462717434
2018-02-10 00,8858.509869110147
2018-02-10 01,8943.762750291466
2018-02-10 02,8976.802880587044
2018-02-10 03,8790.23093233404
2018-02-10 04,8719.398957401061
2018-02-10 05,8629.00207134946
2018-02-10 06,8659.69481284395
2018-02-10 07,8628.387029449746
2018-02-10 08,8750.44024365333
2018-02-10 09,8698.282797270163
2018-02-10 10,8454.7641365677
2018-02-10 11,8373.94890264545
2018-02-10 12,8429.915554851148
2018-02-10 13,8385.090517551756
2018-02-10 14,8372.220871996204
2018-02-10 15,8320.83486547454
2018-02-10 16,8241.229323726691
2018-02-10 17,8462.006352609133
2018-02-10 18,8530.850107586197
2018-02-10 19,8413.76208655614
2018-02-10 20,8274.103813809154
2018-02-10 21,8261.758500036269
2018-02-10 22,8120.381476233595
2018-02-10 23,8094.692084288349
2018-02-11 00,8062.138420721552
2018-02-11 01,8039.7795153867755
2018-02-11 02,7988.796725884123
2018-02-11 03,7893.76698050225
2018-02-11 04,7981.957802596562
2018-02-11 05,8070.823169738899
2018-02-11 06,8072.7917111711795
2018-02-11 07,8258.039062994858
2018-02-11 08,8290.01127160639
2018-02-11 09,8337.100834433457
2018-02-11 10,8389.912286456367
2018-02-11 11,8368.489289217561
2018-02-11 12,8251.591996044332
2018-02-11 13,8255.397924068171
2018-02-11 14,8329.429565315488
2018-02-11 15,8249.847721570259
2018-02-11 16,8288.321535710684
2018-02-11 17,8297.651124678156
2018-02-11 18,8126.822832516339
2018-02-11 19,8174.469855686561
2018-02-11 20,8318.24593933843
2018-02-11 21,8425.799341813485
2018-02-11 22,8488.579454127463
2018-02-11 23,8490.329305509882
2018-02-12 00,8407.023096121837
2018-02-12 01,8411.997555550848
2018-02-12 02,8460.343631967044
2018-02-12 03,8690.562064473987
2018-02-12 04,8759.049222729913
2018-02-12 05,8791.356215405167
2018-02-12 06,8722.13960033951
2018-02-12 07,8714.87397743023
2018-02-12 08,8719.757214511006
2018-02-12 09,8591.160416872259
2018-02-12 10,8612.345822048117
2018-02-12 11,8692.243864529737
2018-02-12 12,8692.44183217374
2018-02-12 13,8682.450077382982
2018-02-12 14,8710.504459364602
2018-02-12 15,8831.796198328248
2018-02-12 16,8811.75551732315
2018-02-12 17,8794.164416178273
2018-02-12 18,8909.765669909126
2018-02-12 19,8877.400105758072
2018-02-12 20,8806.499611393936
2018-02-12 21,8704.074318085613
2018-02-12 22,8737.395230666816
2018-02-12 23,8643.931665757083
2018-02-13 00,8610.68487302875
2018-02-13 01,8635.909062667302
2018-02-13 02,8706.358318580487
2018-02-13 03,8533.747335066897
2018-02-13 04,8453.042897145166
2018-02-13 05,8462.433846760789
2018-02-13 06,8513.858017387176
2018-02-13 07,8550.823996369794
2018-02-13 08,8590.521296250836
2018-02-13 09,8623.361176459255
2018-02-13 10,8541.472096563664
2018-02-13 11,8535.75661494005
2018-02-13 12,8595.630475929742
2018-02-13 13,8636.274224980083
2018-02-13 14,8595.430706450741
2018-02-13 15,8689.8584275986
2018-02-13 16,8645.106059964179
2018-02-13 17,8544.53858341852
2018-02-13 18,8519.894216288107
2018-02-13 19,8566.81628803458
2018-02-13 20,8630.81467889545
2018-02-13 21,8691.638277595219
2018-02-13 22,8675.206687619564
2018-02-13 23,8784.558649375818
2018-02-14 00,8794.746517855872
2018-02-14 01,8821.856244748526
2018-02-14 02,8840.286188338572
2018-02-14 03,8856.144108001316
2018-02-14 04,8817.952254354903
2018-02-14 05,8809.790154769034
2018-02-14 06,8831.176995553076
2018-02-14 07,9135.258502842104
2018-02-14 08,9241.947313064848
2018-02-14 09,9198.559215918054
2018-02-14 10,9260.045667395354
2018-02-14 11,9321.95923306122
2018-02-14 12,9282.614458330834
2018-02-14 13,9324.559578000984
2018-02-14 14,9247.70630214657
2018-02-14 15,9272.39623622193
2018-02-14 16,9282.55556462638
2018-02-14 17,9361.846162619548
2018-02-14 18,9443.758575200492
2018-02-14 19,9426.674393248739
2018-02-14 20,9405.716785964947
2018-02-14 21,9530.112450826939
2018-02-14 22,9661.908142307748
2018-02-14 23,9700.565599501244
2018-02-15 00,9702.174013363783
2018-02-15 01,9730.702199678746
2018-02-15 02,9753.607756918134
2018-02-15 03,9847.831760425954
2018-02-15 04,9830.33185888584
2018-02-15 05,9603.854816091978
2018-02-15 06,9656.565668945568
2018-02-15 07,9685.178411132509
2018-02-15 08,9697.545381868847
2018-02-15 09,9803.085188518999
2018-02-15 10,9845.22391392133
2018-02-15 11,9853.21539317968
2018-02-15 12,10009.376749705058
2018-02-15 13,10137.395144241147
2018-02-15 14,10126.48044300849
2018-02-15 15,10068.676434344952
2018-02-15 16,9976.699184317624
2018-02-15 17,9991.930211700885
2018-02-15 18,10104.948150673845
2018-02-15 19,10110.453807586255
2018-02-15 20,10211.901526148427
2018-02-15 21,10217.984519361995
2018-02-15 22,10145.00656851368
2018-02-15 23,10035.968492155273
2018-02-16 00,10076.041259976193
2018-02-16 01,9999.110356523463
2018-02-16 02,9872.353593404043
2018-02-16 03,9870.550259819669
2018-02-16 04,9930.588563173065
2018-02-16 05,9837.723256839505
2018-02-16 06,9780.812443751167
2018-02-16 07,9837.408658280025
2018-02-16 08,9910.66326518203
2018-02-16 09,9987.89375436606
2018-02-16 10,10071.711893751566
2018-02-16 11,10097.769578178459
2018-02-16 12,10077.774287223208
2018-02-16 13,9964.92619142962
2018-02-16 14,9982.73907803633
2018-02-16 15,10006.71743892857
2018-02-16 16,10074.859157462975
2018-02-16 17,10138.447214035397
2018-02-16 18,10177.78218571997
2018-02-16 19,10118.026166932656
2018-02-16 20,10244.458694223164
2018-02-16 21,10398.17877668061
2018-02-16 22,10423.704876046448
2018-02-16 23,10541.285573421543
2018-02-17 00,10537.967741313454
2018-02-17 01,10680.282942345244
2018-02-17 02,10703.553838789756
2018-02-17 03,10812.010671941944
2018-02-17 04,10791.5486276807
2018-02-17 05,10711.170644378948
2018-02-17 06,10742.415952763991
2018-02-17 07,10842.095958856158
2018-02-17 08,10771.343464051635
2018-02-17 09,10660.163355161061
2018-02-17 10,10719.241632964073
2018-02-17 11,10801.705621851586
2018-02-17 12,10839.468277712149
2018-02-17 13,10790.543993615614
2018-02-17 14,10769.076352429967
2018-02-17 15,10746.698254255427
2018-02-17 16,10832.16352737132
2018-02-17 17,10899.35608127477
2018-02-17 18,11073.720905550952
2018-02-17 19,11079.811758616843
2018-02-17 20,11208.637285492992
2018-02-17 21,11244.800159588984
2018-02-17 22,11030.773070119529
2018-02-17 23,10927.396953668009
2018-02-18 00,10686.863490624455
2018-02-18 01,10565.93213048598
2018-02-18 02,10556.318850156908
2018-02-18 03,10495.62355348349
2018-02-18 04,10329.983871767055
2018-02-18 05,10392.915226860296
2018-02-18 06,10558.825510195868
2018-02-18 07,10549.27123355808
2018-02-18 08,10760.967110719745
2018-02-18 09,10778.818353117993
2018-02-18 10,10793.482471368035
2018-02-18 11,10578.100290343931
2018-02-18 12,10680.811698161653
2018-02-18 13,10708.879179115967
2018-02-18 14,10787.663361676941
2018-02-18 15,10800.098655988315
2018-02-18 16,10723.986567501754
2018-02-18 17,10674.393593799745
2018-02-18 18,10459.47873017388
2018-02-18 19,10395.180061256837
2018-02-18 20,10543.38198205508
2018-02-18 21,10547.52073952977
2018-02-18 22,10582.41280893568
2018-02-18 23,10554.347650256826
2018-02-19 00,10462.139686927105
2018-02-19 01,10485.641832746622
2018-02-19 02,10711.560475292636
2018-02-19 03,10790.232402580172
2018-02-19 04,10810.833350515712
2018-02-19 05,10956.859235526123
2018-02-19 06,10916.517205507254
2018-02-19 07,10932.47607428987
2018-02-19 08,10900.707847556396
2018-02-19 09,10952.430500288237
2018-02-19 10,11109.181717305748
2018-02-19 11,11185.438678409291
2018-02-19 12,11009.017412837087
2018-02-19 13,11026.932122247317
2018-02-19 14,11126.098989173075
2018-02-19 15,11144.551952775537
2018-02-19 16,11116.13016980645
2018-02-19 17,11107.355101225641
2018-02-19 18,11121.789151287103
2018-02-19 19,11338.968233584583
2018-02-19 20,11436.27205175323
2018-02-19 21,11439.126621177911
2018-02-19 22,11391.326255507647
2018-02-19 23,11461.800683072517
2018-02-20 00,11432.873836929266
2018-02-20 01,11467.969331003127
2018-02-20 02,11560.496174338083
2018-02-20 03,11436.406406415945
2018-02-20 04,11286.910055734757
2018-02-20 05,11370.266425394377
2018-02-20 06,11388.353277136834
2018-02-20 07,11474.139829383712
2018-02-20 08,11526.302941214082
2018-02-20 09,11532.306554944309
2018-02-20 10,11456.891211205984
2018-02-20 11,11589.655824992324
2018-02-20 12,11664.098579430067
2018-02-20 13,11682.288840018706
2018-02-20 14,11627.781755368364
2018-02-20 15,11696.78330515856
2018-02-20 16,11711.468291873029
2018-02-20 17,11549.326889063177
2018-02-20 18,11264.342809827865
2018-02-20 19,11006.363246699913
2018-02-20 20,11162.073848398588
2018-02-20 21,11020.046110810925
2018-02-20 22,11033.209682113302
2018-02-20 23,10774.317888419468
2018-02-21 00,10816.173454028198
2018-02-21 01,10954.203473563775
2018-02-21 02,11069.44322292571
2018-02-21 03,11036.279842350563
2018-02-21 04,11093.018109289906
2018-02-21 05,10981.949579737426
2018-02-21 06,11012.960760903437
2018-02-21 07,11014.997575757308
2018-02-21 08,10926.074333649369
2018-02-21 09,10604.977939654644
2018-02-21 10,10543.281526165363
2018-02-21 11,10481.688127986255
2018-02-21 12,10476.579798020142
2018-02-21 13,10599.190147792218
2018-02-21 14,10470.811729657891
2018-02-21 15,10335.315169463918
2018-02-21 16,10362.746896199755
2018-02-21 17,10370.685198310079
2018-02-21 18,10473.630600977864
2018-02-21 19,10402.850889793617
2018-02-21 20,10569.431112751507
2018-02-21 21,10702.726140775978
2018-02-21 22,10727.892695350207
2018-02-21 23,10692.040084808254
2018-02-22 00,10806.28400158187
2018-02-22 01,10855.982433898587
2018-02-22 02,10701.3490645037
2018-02-22 03,10590.421367946554
2018-02-22 04,10460.401496001567
2018-02-22 05,10191.737853599638
2018-02-22 06,10246.088845554821
2018-02-22 07,10098.869186279127
2018-02-22 08,9883.274967587826
2018-02-22 09,9920.254383056812
2018-02-22 10,10012.82443734457
2018-02-22 11,10010.53053256095
2018-02-22 12,9839.205768415213
2018-02-22 13,9888.507319547869
2018-02-22 14,9945.815221458499
2018-02-22 15,10028.743049502616
2018-02-22 16,9971.559550125136
2018-02-22 17,9901.005414814907
2018-02-22 18,9894.0940448856
2018-02-22 19,9698.557143875982
2018-02-22 20,9644.771397485705
2018-02-22 21,9727.025442214714
2018-02-22 22,9723.287003836187
2018-02-22 23,9860.527470634219
2018-02-23 00,9917.094003443102
2018-02-23 01,9773.196907101543
2018-02-23 02,9850.330406475985
2018-02-23 03,9908.558385979173
2018-02-23 04,10014.872901486884
2018-02-23 05,10074.917829294141
2018-02-23 06,10123.7400418675
2018-02-23 07,10188.533950080815
2018-02-23 08,10200.500365257116
2018-02-23 09,10335.450879786322
2018-02-23 10,10318.031584732837
2018-02-23 11,10182.0705175709
2018-02-23 12,10098.7660051884
2018-02-23 13,10180.674412859154
2018-02-23 14,10102.883683661736
2018-02-23 15,9945.403802689496
2018-02-23 16,9971.429920741395
2018-02-23 17,10024.157038948515
2018-02-23 18,10146.26305178343
2018-02-23 19,10256.40065789054
2018-02-23 20,10285.733769055914
2018-02-23 21,10409.69577817991
2018-02-23 22,10358.573638924541
2018-02-23 23,10445.648993002289
2018-02-24 00,10420.155451641123
